"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3780","100072 (3780)","5854","302555 (5854)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2986,2356,3784
"3780","100072 (3780)","5858","302442 (5858)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2915,2405,3532
"3780","100072 (3780)","5859","302444 (5859)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3130,2597,3772
"3780","100072 (3780)","5862","202263 (5862)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2809,1494,5281
"3780","100072 (3780)","5866","302572 (5866)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2706,2140,3420
"3780","100072 (3780)","5868","202264 (5868)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2779,2080,3711
"3780","100072 (3780)","5873","202266 (5873)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2725,1862,3986
"3780","100072 (3780)","5880","202267 (5880)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2565,2082,3160
"3780","100072 (3780)","5881","202268 (5881)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2730,2291,3251
"3780","100072 (3780)","5882","302700 (5882)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2782,2186,3538
"3780","100072 (3780)","5883","302551 (5883)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3153,2502,3972
"3780","100072 (3780)","5888","20226A (5888)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2614,2113,3233
"3780","100072 (3780)","5891","202258 (5891)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2557,2081,3141
"3780","100072 (3780)","5893","302510 (5893)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3327,2683,4125
"3780","100072 (3780)","5894","302443 (5894)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2711,2218,3312
"3780","100072 (3780)","5899","302500 (5899)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2991,2581,3465
"3780","100072 (3780)","5901","302761 (5901)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2965,2317,3793
"3780","100072 (3780)","5902","302701 (5902)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2819,2209,3596
"3780","100072 (3780)","5905","302581 (5905)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2943,2390,3623
"3780","100072 (3780)","5910","303161 (5910)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3759,2904,4865
"3780","100072 (3780)","5913","303142 (5913)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3665,2859,4697
"3780","100072 (3780)","5916","303141 (5916)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3584,2756,4660
"3780","100072 (3780)","5919","302884 (5919)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3459,2645,4522
"3780","100072 (3780)","5923","302710 (5923)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2815,2217,3573
"3780","100072 (3780)","5924","303120 (5924)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3599,2779,4660
"3780","100072 (3780)","5925","302691 (5925)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3012,2418,3750
"3780","100072 (3780)","5929","302883 (5929)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3386,2639,4344
"3780","100072 (3780)","5931","202251 (5931)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2638,2142,3248
"3780","100072 (3780)","5932","302591 (5932)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2995,2417,3710
"3780","100072 (3780)","5937","303110 (5937)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3567,2730,4659
"3780","100072 (3780)","5938","302721 (5938)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2859,2260,3616
"3780","100072 (3780)","5947","303092 (5947)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3421,2662,4395
"3780","100072 (3780)","5949","302771 (5949)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2871,2266,3637
"3780","100072 (3780)","5951","302885 (5951)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3065,2393,3924
"3780","100072 (3780)","5954","302720 (5954)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2945,2351,3687
"3780","100072 (3780)","5957","302520 (5957)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2841,2303,3503
"3780","100072 (3780)","5960","302890 (5960)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3048,2400,3870
"3780","100072 (3780)","5961","302891 (5961)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3020,2403,3793
"3780","100072 (3780)","5965","302782 (5965)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3269,2510,4256
"3780","100072 (3780)","5978","303132 (5978)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3143,2512,3932
"3780","100072 (3780)","5980","303093 (5980)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3024,2412,3789
"3780","100072 (3780)","5981","302861 (5981)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3128,2438,4012
"3780","100072 (3780)","5989","302862 (5989)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3070,2419,3895
"3780","100072 (3780)","5993","303101 (5993)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3064,2458,3818
"3780","100072 (3780)","5995","303094 (5995)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3034,2428,3790
"3780","100072 (3780)","5996","302772 (5996)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2930,2329,3684
"3780","100072 (3780)","5998","302900 (5998)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3166,2489,4025
"3780","100072 (3780)","6000","302901 (6000)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3330,2686,4128
"3780","100072 (3780)","6002","302730 (6002)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3063,2455,3821
"3780","100072 (3780)","6005","302783 (6005)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3350,2621,4280
"3780","100072 (3780)","6023","303080 (6023)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3316,2645,4156
"3780","100072 (3780)","6025","302530 (6025)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2841,2328,3466
"3780","100072 (3780)","6027","302871 (6027)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3366,2611,4339
"3780","100072 (3780)","6030","302872 (6030)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3418,2620,4458
"3780","100072 (3780)","6037","303134 (6037)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3226,2541,4095
"3780","100072 (3780)","6038","302740 (6038)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2849,2316,3504
"3780","100072 (3780)","6041","303070 (6041)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3320,2660,4143
"3780","100072 (3780)","6046","302910 (6046)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3429,2658,4422
"3780","100072 (3780)","6052","303181 (6052)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3259,2548,4166
"3780","100072 (3780)","6056","303071 (6056)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3437,2789,4234
"3780","100072 (3780)","6059","302431 (6059)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2887,2390,3486
"3780","100072 (3780)","6063","302790 (6063)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3005,2413,3740
"3780","100072 (3780)","6067","303184 (6067)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3228,2557,4074
"3780","100072 (3780)","6069","303251 (6069)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3468,2646,4544
"3780","100072 (3780)","6072","303191 (6072)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3595,2963,4360
"3780","100072 (3780)","6075","302610 (6075)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3426,2836,4137
"3780","100072 (3780)","6077","302741 (6077)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2969,2389,3688
"3780","100072 (3780)","6078","302920 (6078)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3470,2686,4481
"3780","100072 (3780)","6082","303192 (6082)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3285,2560,4214
"3780","100072 (3780)","6086","302662 (6086)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2977,2431,3645
"3780","100072 (3780)","6098","302532 (6098)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2896,2391,3506
"3780","100072 (3780)","6105","302851 (6105)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3462,2820,4250
"3780","100072 (3780)","6106","303263 (6106)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3213,2686,3842
"3780","100072 (3780)","6108","302791 (6108)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2923,2388,3577
"3780","100072 (3780)","6111","303230 (6111)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3628,2759,4770
"3780","100072 (3780)","6116","302612 (6116)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3147,2647,3740
"3780","100072 (3780)","6140","303240 (6140)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3575,2730,4681
"3780","100072 (3780)","6146","303241 (6146)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3432,2773,4247
"3780","100072 (3780)","6160","302666 (6160)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2811,2341,3375
"3780","100072 (3780)","6161","303262 (6161)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3456,2744,4351
"3780","100072 (3780)","6162","302811 (6162)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2969,2435,3619
"3780","100072 (3780)","6181","302531 (6181)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2984,2447,3637
"3780","100072 (3780)","6183","303242 (6183)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3537,2774,4509
"3780","100072 (3780)","6186","302665 (6186)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2961,2439,3593
"3780","100072 (3780)","6190","302433 (6190)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3017,2494,3649
"3780","100072 (3780)","6202","302812 (6202)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3031,2480,3704
"3780","100072 (3780)","6210","303971 (6210)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3559,2809,4507
"3780","100072 (3780)","6228","302630 (6228)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3078,2539,3730
"3780","100072 (3780)","6241","303800 (6241)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3479,2916,4149
"3780","100072 (3780)","6264","303972 (6264)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3625,2841,4624
"3780","100072 (3780)","6276","302821 (6276)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2909,2431,3479
"3780","100072 (3780)","6277","302820 (6277)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3030,2489,3687
"3780","100072 (3780)","6284","302642 (6284)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3122,2565,3798
"3780","100072 (3780)","6297","303975 (6297)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3679,2883,4693
"3780","100072 (3780)","6300","302822 (6300)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3050,2499,3722
"3780","100072 (3780)","6346","303976 (6346)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3695,2902,4704
"3780","100072 (3780)","6352","303476 (6352)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3120,2590,3757
"3780","100072 (3780)","6353","302640 (6353)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3178,2625,3847
"3780","100072 (3780)","6366","304021 (6366)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3770,2964,4795
"3780","100072 (3780)","6376","304027 (6376)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3646,2889,4600
"3780","100072 (3780)","6379","303491 (6379)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3368,2808,4038
"3780","100072 (3780)","6382","303483 (6382)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3243,2740,3837
"3780","100072 (3780)","6383","303490 (6383)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3296,2776,3912
"3780","100072 (3780)","6385","303471 (6385)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3163,2625,3811
"3780","100072 (3780)","6386","303472 (6386)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3243,2695,3901
"3780","100072 (3780)","6387","303484 (6387)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3242,2719,3865
"3780","100072 (3780)","6393","304025 (6393)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3932,3215,4807
"3780","100072 (3780)","6398","303474 (6398)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3197,2662,3838
"3780","100072 (3780)","6399","303473 (6399)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3205,2678,3834
"3780","100072 (3780)","6400","303481 (6400)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3237,2706,3871
"3780","100072 (3780)","6401","303482 (6401)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3280,2770,3883
"3780","100072 (3780)","6403","304024 (6403)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3992,3154,5051
"3780","100072 (3780)","6410","304022 (6410)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3762,2945,4804
"3780","100072 (3780)","6413","303475 (6413)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3132,2609,3758
"3780","100072 (3780)","6441","303492 (6441)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3320,2823,3903
"3780","100072 (3780)","6444","304101 (6444)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3986,3370,4713
"3780","100072 (3780)","6453","304023 (6453)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3668,3000,4484
"3780","100072 (3780)","6477","304032 (6477)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3730,3109,4474
"3780","100072 (3780)","6485","303773 (6485)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3516,3029,4081
"3780","100072 (3780)","6488","303833 (6488)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3567,3064,4151
"3780","100072 (3780)","6489","303740 (6489)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3497,2948,4147
"3780","100072 (3780)","6491","303691 (6491)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3395,2871,4013
"3780","100072 (3780)","6493","303693 (6493)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3375,2856,3987
"3780","100072 (3780)","6496","303460 (6496)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3223,2655,3912
"3780","100072 (3780)","6499","303511 (6499)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3361,2829,3992
"3780","100072 (3780)","6500","304036 (6500)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3764,3161,4481
"3780","100072 (3780)","6509","303837 (6509)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3681,3134,4323
"3780","100072 (3780)","6510","303932 (6510)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3696,3130,4363
"3780","100072 (3780)","6512","303694 (6512)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3378,2855,3996
"3780","100072 (3780)","6515","303838 (6515)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3664,3121,4301
"3780","100072 (3780)","6521","303933 (6521)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3686,3119,4355
"3780","100072 (3780)","6531","303692 (6531)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3391,2869,4007
"3780","100072 (3780)","6535","303751 (6535)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3435,2912,4051
"3780","100072 (3780)","6537","303771 (6537)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3485,2985,4068
"3780","100072 (3780)","6540","303763 (6540)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3448,2952,4026
"3780","100072 (3780)","6553","303453 (6553)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3121,2576,3780
"3780","100072 (3780)","6554","303454 (6554)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3191,2616,3891
"3780","100072 (3780)","6603","303450 (6603)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3121,2262,4305
"3780","100072 (3780)","6640","303444 (6640)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3146,2550,3880
"3780","100072 (3780)","6660","303445 (6660)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3130,1704,5747
"3780","100072 (3780)","6721","303430 (6721)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3274,2709,3955
"3780","100072 (3780)","6724","303431 (6724)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3257,2675,3964
"3780","100072 (3780)","6729","303433 (6729)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3286,2702,3994
"3780","100072 (3780)","6736","303532 (6736)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3300,2721,4001
"3780","100072 (3780)","6774","303530 (6774)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3353,2743,4097
"3780","100072 (3780)","6791","303410 (6791)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3326,2722,4063
"3780","100072 (3780)","6793","303543 (6793)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3378,2769,4120
"3780","100072 (3780)","6806","303551 (6806)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3344,2752,4063
"3780","100072 (3780)","6821","303562 (6821)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3389,2772,4142
"3780","100072 (3780)","6835","303403 (6835)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3385,2811,4075
"3780","100072 (3780)","6837","303392 (6837)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3450,2840,4190
